id,channel_name,channel_title,duration_minutes,weekday,start,end,channel_program,channel_program_type,public,infocontinue,radio,program_grid_start,program_grid_end,country,created_at,updated_at
d84884eb30e58528048b89dd9509c1bb8ecc8d8be97d53155c870f8d79cec885,europe1,Europe 1,60,1,13:00,14:00,Europe 1 13h,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.441286
625df674ffdf433e18203b59ce0062e7002f703cfc3ed808a48537dba009598b,europe1,Europe 1,60,1,18:00,19:00,Punchline,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.442137
ff559646bbd98076d5fa72f858e0cce692304686896d0bde6f5ecc3bec44e444,europe1,Europe 1,60,1,19:00,20:00,Soir,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.442939
4ff0a008035ce0c43c7d13522ee43464d69105ceba0e60cd9980541d8caea64b,fr3-idf,France 3-idf,120,1,7:00,9:00,Ici Matin,Information - Journal,true,false,false,2023-04-01,2024-02-09,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.443693
ebb63e55f4578b660eeb4ed5284bfc7e6839b5abbc38c422194e891bafa007cc,fr3-idf,France 3-idf,120,1,7:00,9:00,Ici Matin,Information - Journal,true,false,false,2024-03-11,2024-04-05,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.444429
b1986db8a2ede7d5b710b465a8e0652566a50c6753822c108bcbf306a5b8422f,fr3-idf,France 3-idf,120,1,7:00,9:00,Ici Matin,Information - Journal,true,false,false,2024-05-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.445167
05ea68666596830ef5c639b5199591ab2f5f17983bd0f573bc7272fb1a782844,fr3-idf,France 3-idf,25,1,12:25,12:50,JT 12h,Information - Journal,true,false,false,2023-04-01,2023-09-03,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.44591
1a0dd3b27955dc421703b2b843928f86d947022c32dde417cfa1be7b579b4c5e,fr3-idf,France 3-idf,50,1,12:00,12:50,JT 12h,Information - Journal,true,false,false,2023-09-04,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.446617
2e48fddd0e299f194296a432d04e0b4a37c3be3401853db36864ce61ca92fb55,fr3-idf,France 3-idf,25,1,19:30,19:55,JT 19h + météo,Information - Journal,true,false,false,2023-04-01,2023-09-03,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.447336
804058c514a875ca2a0f94d86ee41813a07260c9a7e8a04268f8c7320346752b,fr3-idf,France 3-idf,55,1,19:00,19:55,JT 19h + météo,Information - Journal,true,false,false,2023-09-04,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.448049
d43d72f70cc08a906014fe9be56283b407c62d30de96584997d3d84bb9418702,france-culture,France Culture,150,1,6:30,9:00,Les matins,Information - Magazine,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.448758
0a42f880a4cdb113459f0b21a9a5ddc77f6cae64e244c7de4de7d2ea7c525f60,france-culture,France Culture,20,1,12:30,12:50,Journal de 12h30,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.449452
1b2783e432317cbdd2df058f65d7082dc4be2bc9ddb78569c15dc0aaa27bf1c4,france-culture,France Culture,20,1,18:00,18:20,Journal de 18h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.450133
2c64c6501c5a0bb7cc4463e9b29056994c8c86de77eacfb50d497fe65978f9ef,france-info,FranceinfoRadio,1020,1,6:00,23:00,Information en continu,Information en continu,true,true,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.450833
2d10a70eb8457f0278bb2c2af66515fdd3345768ff9d33e0cf751169a18d0b5a,france-inter,France Inter,60,1,6:00,7:00,Le 5/7,Information - Magazine,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.451529
3c33d14acec066446b48378488149329adf3fde164babee874f9b3580ed6762b,france-inter,France Inter,180,1,7:00,10:00,Le 7/10,Information - Magazine,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.452229
30a2c73aeb421859d0d1f821dd198be24597128a77538b514fb2293b4e449be6,france-inter,France Inter,60,1,13:00,14:00,Le 13/14,Information - Magazine,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.452964
937fc6a8a08ed67c491f609ef3d45a30220d636438afe344cb72db92729410fb,france-inter,France Inter,60,1,19:00,20:00,Le 19/20,Information - Magazine,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.453693
016141421c42251371e0ee61612e054db2f1c178b60a49dae5e02cfbe6c9ec57,france2,France 2,25,1,6:00,6:25,Le 6h Info,Information - Journal,true,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.454406
7ea3201dd02a271a3ff282153e12bd06f261a4370eef3477e9c881ffd6ef622f,france2,France 2,180,1,6:30,9:30,Télématin,Information - Autres émissions,true,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.455109
7d89450a404f17ddecefa36118a4d62535560b9bbf5952b5702799a309a77e16,france2,France 2,40,1,13:00,13:40,JT 13h,Information - Journal,true,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.455834
e9994e2299527b83d5d9774d138f1f9f317dfa6f07b053fb3a0f7ee0d1a2836f,france2,France 2,45,1,19:55,20:40,JT 20h + météo,Information - Journal,true,false,false,2023-04-01,2024-09-08,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.456559
9e8cb8dc0be5bb0348b913bda01845dcd235dba035d21e6937c82b081d51d081,france2,France 2,60,1,19:55,20:55,JT 20h + météo,Information - Journal,true,false,false,2024-09-09,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.457264
471dbf97e21b16aab81bb96ea7ab38ed63b3267b122fa3c9b60052a8c7819bde,france24,France 24,1020,1,6:00,23:00,Information en continu,Information en continu,true,true,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.457955
46346bc4ac9663d6fd9ad41dd1f3fbbc5d3325c1430c0468b101828f0c0c5c7c,franceinfotv,France Info TV,1020,1,6:00,23:00,Information en continu,Information en continu,true,true,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.458652
cb5cdd5230ce07fb9f40fba0b573438f4eb4ffe39dfa533bcda026442ffb95db,itele,CNews,1020,1,6:00,23:00,Information en continu,Information en continu,false,true,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.459434
7a763e22229452ddca3a8162985187c00a08fcf5102f9be84fbfc1a3ba9d94fb,lci,LCI,1020,1,6:00,23:00,Information en continu,Information en continu,false,true,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.460118
b4388edaac7acecbfb8c4f996a20a281536473f26ff8663693dc69c792d8ec60,m6,M6,30,1,12:45,13:15,JT 1245,Information - Journal,false,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.460972
f989b79f7fe717bf9cb3f056e0bd29d57223a28370d0e612740827b65a465050,m6,M6,175,1,13:55,16:50,1 jour un doc,Information - Magazine,false,false,false,2023-04-01,2023-10-03,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.462793
3fd350c088699dcdc6692e35fc030da2946ec44875319c9089a49c112312c64a,m6,M6,205,1,13:55,17:20,1 jour un doc,Information - Magazine,false,false,false,2023-10-09,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.46359
50cbf38665102c1f1ddeaa42a304427a68327f7a8513712aef3022447f47a2f7,m6,M6,40,1,13:15,13:55,1245 le mag,Information - Magazine,false,false,false,2023-04-01,2024-05-31,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.464342
cc7c174ef0c240dc572e05e070ec0a9e93208bf3897175b6113950be255c649f,m6,M6,10,1,13:15,13:25,1245 le mag,Information - Magazine,false,false,false,2024-06-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.465085
5eee15e86fac4797d807dac66a973eab834c454116ae0d1ef958ca329ab0adfd,m6,M6,30,1,19:40,20:10,JT 1945 + météo,Information - Journal,false,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.465798
b46ad2ad1e1b2808bf389baf8aad9f5ec4d0628720c57ee25573a42e4e5d37fb,rfi,RFI,10,1,6:00,6:10,Journal - 6h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.46654
b73cafeb0006602a834aff5bcb2cbace6ff3b2e602eea51b29583d26e5f1aa65,rfi,RFI,10,1,7:00,7:10,Journal - 7h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.467265
c0fd30ffa8da1651333d807905ce3a312d8f99dfebb6f5ea8995e84cab027696,rfi,RFI,10,1,8:00,8:10,Journal - 8h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.467982
f86f24f39cc0b75a0547e80f0040d37d3c05523da181f8fc50147fb97329ad96,rfi,RFI,10,1,9:00,9:10,Journal - 9h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.468707
ca06bd9725480b0b2c062b8b1671c5f9203d0451bf04e3837bf4a1675e1a8301,rfi,RFI,10,1,10:00,10:10,Journal - 10h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.469421
3cc40ab8b06f906077ed39cdc251ec760369a9f35c853ceac107a624de6ede9b,rfi,RFI,10,1,11:00,11:10,Journal - 11h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.470109
16cb96b03e2ec735e9fd17cc1f6caa70fdb6a54ec3e0ee4224655ac178c50bf5,rfi,RFI,10,1,12:00,12:10,Journal - 12h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.470819
06fafa417ae372fe246b07418bf4402869665fcd30d615e99385bebdf65d96ce,rfi,RFI,10,1,13:00,13:10,Journal - 13h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.471681
9bbc45d60f24629297b6661b0f5bebf58d1886ce589fe920718f564b5ee4b307,rfi,RFI,10,1,14:00,14:10,Journal - 14h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.472721
ab0eb024aad185dba6248f1beb6519700e87daed65d817acc9ef99c8f726ea1f,rfi,RFI,10,1,15:00,15:10,Journal - 15h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.473498
4db3ad1659c904ec5621a577d2269281c6544dd878b4caaa4516ad616d8b21e9,rfi,RFI,10,1,16:00,16:10,Journal - 16h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.474216
00f01e1311243b15e317dc71e07a89564d1f05c91c9dc9e452dba20f0ee4ea35,rfi,RFI,10,1,17:00,17:10,Journal - 17h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.47531
b7e5705e3e3b0c696756ed66af3d874cbf575ad2d309eee390466fb2244e56f5,rfi,RFI,10,1,18:00,18:10,Journal - 18h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.476072
d8ca09ac3741cedc27c94aa295549db95184e7d48cac8ccb7b87962f0e2c5f91,rfi,RFI,10,1,19:00,19:10,Journal - 19h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.476824
ade49946953b64019409b28f3acf02ab87ef7e55dd0e0e9915b0dcdcd82676d9,rfi,RFI,10,1,20:00,20:10,Journal - 20h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.477569
9a85580d6d3e7cc9b6c04675f3176e1456f912369584782b241c64feebef9a72,rfi,RFI,10,1,21:00,21:10,Journal - 21h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.478313
4a1b874c49ed10185d05ddb01f0fbd1b48c2fb60c6e3ff004536fd3054ec913d,rfi,RFI,10,1,22:00,22:10,Journal - 22h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.479045
c0097bb1659a2171a759b65b4311e81d3afcb316fa8010f19f4042850800f6ad,rmc,RMC,150,1,6:30,9:00,Apolline Matin,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.479795
a51728523b5b0a9916bb32a3d453475dd5683726ba32da2fcf80aaefaf2799cc,rmc,RMC,180,1,9:00,12:00,Les grandes gueules,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.48056
b1b56f58ca61d651eed2501271ca1722ee03f93e2442f17b95a5bbe177970ec8,rmc,RMC,180,1,12:00,15:00,Estelle Midi,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.481302
67ee76240f1bf6c28404b095de3741978091025e0a0a6b3b79950e008b7dacdb,rtl,RTL,60,1,6:00,7:00,RTL Petit Matin,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.482048
06fbde3b375b61b9c6df5855b91eaa7cb80985cdb2ee0d85fa0c34b80a346db8,rtl,RTL,120,1,7:00,9:00,RTL Matin,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.482788
9f1c940505039d5978ef81a06fc66980192cd32185d3c05555b77e8cd9ee72ff,rtl,RTL,60,1,12:00,13:00,RTL Midi,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.483506
a7107e32720a1b4acccdc54d8fbd57087c90d8222d1f7d9eb4f0e37729cf683e,rtl,RTL,120,1,18:00,20:00,RTL Bonsoir,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.48422
750ba77d8608970a604c6f75fb7bbc30875a061fbdef4180aa9a090e6a8b9b04,sud-radio,Sud Radio,190,1,6:50,10:00,Le Grand Matin,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.485359
16f8409a0fe0006406b2ffaeabecff1530f4fdde6e4490d861ff6a8926d7db8c,sud-radio,Sud Radio,80,1,10:40,12:00,Mettez-vous d'accord,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.486279
54d6ea9ca98840cd3fcf15d14ffd867b98eaba88ed89259d23025324dc59701a,sud-radio,Sud Radio,120,1,12:00,14:00,Sud Radio dans tous ses états,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.486967
219b60bd5a1695123d6a8820fee86f971eb48013f59e19e265675da97b947a93,tf1,TF1,155,1,6:55,9:30,Bonjour ! La Matinale,Information - Magazine,false,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.487664
331540c99bc21f978e5ad0770ad1587ab27003c36a5134012d6600537e1a465d,tf1,TF1,40,1,13:00,13:40,JT 13h,Information - Journal,false,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.488465
7e42c12bf08f375772d9738118b6b511f0e7417f0123f26d4740472849dddeb9,tf1,TF1,45,1,19:55,20:40,JT 20h + météo,Information - Journal,false,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.489136
9eb1594b915de94545d872e13c577bf17d494ecbb9a5b8f56792ec53f231a4e7,arte,Arte,20,2,19:45,20:05,JT,Information - Journal,true,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.48981
ad4789cd17d45aff2fb7cbbad621d20efc241ba485227bf5ac5b3d3313dbedfe,arte,Arte,45,2,20:05,20:50,28 minutes,Information - Magazine,true,false,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.490491
608d1c01d42ac8d5a370de8b6638797f92be69628f8903170e8eb3faba76703f,bfmtv,BFM TV,1020,2,6:00,23:00,Information en continu,Information en continu,false,true,false,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.491286
4feb61c3fad11b96122bf4ae7d3ed68723b97991f527e98fe3e755189ee5965a,d8,C8,30,2,12:30,13:00,Le journal du jour + météo,Information - Journal,false,false,false,2023-04-01,2023-06-23,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.492095
8fed05e3883cb5903212d2e5eb18cae3b86a9e3bb7c3124c43f4058c161aeb81,d8,C8,30,2,12:30,13:00,Le journal du jour + météo,Information - Journal,false,false,false,2023-09-04,2024-06-28,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.493234
43b02b327028f6b8fbcf1c8b1a4b8fe606ab3d0c61d829605388efe17a6ed96a,d8,C8,30,2,12:30,13:00,Le journal du jour + météo,Information - Journal,false,false,false,2024-09-02,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.494267
af4d1d1d76367acd4257b6c8f9f4fb1583ed7966f4cf1fb2e86c68f6ebcc6425,europe1,Europe 1,60,2,6:00,7:00,Bonjour,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.4955
eb83be660c8d114793072d6cf5e18db279eaaf59e917fa20ded6959555d3c6f8,europe1,Europe 1,120,2,7:00,9:00,Europe 1 Matin,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.49652
2bcd6fb9349cc83a3d421379973399114e50fdd159efdc1817c8a96cfc0429b4,europe1,Europe 1,30,2,9:00,9:30,L'heure des pros,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.497465
e0ce0400a83498bf162e5f312f62456802c74312aad69f9eea9adc8a408b55b0,europe1,Europe 1,120,2,11:00,13:00,Pascal Praud et vous,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.498665
a6dc516f932629b5033ca6f96c127f19a1941db0a9b240767a61b72c879105cc,europe1,Europe 1,60,2,13:00,14:00,Europe 1 13h,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.501183
f69b5c62887b1c7bc5da0ad9f8733d4e715a347f0ae9b610c1f94d99d93e5758,europe1,Europe 1,60,2,18:00,19:00,Punchline,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.502164
c2e4a49d06eaa4e6058be800b7327fed30396e99ba8382eacbae4ff5002983c4,europe1,Europe 1,60,2,19:00,20:00,Soir,Information - Magazine,false,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.503069
7f675ddbbf5c07f4037506128fc5887ff3e2a2eeda7758c964d913ae79a6d4f5,fr3-idf,France 3-idf,120,2,7:00,9:00,Ici Matin,Information - Journal,true,false,false,2023-04-01,2024-02-09,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.50391
34b3be17cfca6883c9dde3bb3ab83dde78d9ce16ca39d5416fe222932ba91eb6,fr3-idf,France 3-idf,120,2,7:00,9:00,Ici Matin,Information - Journal,true,false,false,2024-03-11,2024-04-05,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.504708
d65466f91cf3864d11967592452c4df56ab2891b30cbaddeb5a95c1d33479166,fr3-idf,France 3-idf,120,2,7:00,9:00,Ici Matin,Information - Journal,true,false,false,2024-05-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.505465
e8e34e7aaf7b0ab5d40ba93117a2b7b7a34c344c9aaccf5caabdf71344fd410f,fr3-idf,France 3-idf,25,2,12:25,12:50,JT 12h,Information - Journal,true,false,false,2023-04-01,2023-09-03,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.506233
18be93f069cdc16fbdaeb2fa383606645afd0a715bc42e1c95e9de163a5ee1ee,fr3-idf,France 3-idf,50,2,12:00,12:50,JT 12h,Information - Journal,true,false,false,2023-09-04,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.506966
0337c3798279c41d05804d98d66bc7ffdac5af2a32584a8d32860c8b0822dbf5,fr3-idf,France 3-idf,25,2,19:30,19:55,JT 19h + météo,Information - Journal,true,false,false,2023-04-01,2023-09-03,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.507745
2487ce59759a1e5dfdcfec9aac930715fc7bcf78d418cd9880a04753e94070ee,fr3-idf,France 3-idf,55,2,19:00,19:55,JT 19h + météo,Information - Journal,true,false,false,2023-09-04,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.508532
b6f7281f4fe504b3407c33919e1627025c81b7921115744068b592280cac2dd1,france-culture,France Culture,150,2,6:30,9:00,Les matins,Information - Magazine,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.509354
b553f3b6c326406beff55ed7fee7a7e940f2f12e5ac3478bea435b1e68794524,france-culture,France Culture,20,2,12:30,12:50,Journal de 12h30,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.510141
453f28dd267fb974e7b28b2eb667e8897ad1e3ba150d198f9a9e70c1e4bcc773,france-culture,France Culture,20,2,18:00,18:20,Journal de 18h,Information - Journal,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.511176
5eb62c24e6c57ce12ddf0a280dd0787081c71f30730e3a93bd6ca9c7f56d3e5a,france-info,FranceinfoRadio,1020,2,6:00,23:00,Information en continu,Information en continu,true,true,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.512083
77851d3a39a3e0d95e03dbb1a8c99611637f75f51f9ea19af63d29f21d010e54,france-inter,France Inter,60,2,6:00,7:00,Le 5/7,Information - Magazine,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.512882
85e56127515c659baf794aad07b3fdc281d1839337ed93245f5c0aed6f32bb36,france-inter,France Inter,180,2,7:00,10:00,Le 7/10,Information - Magazine,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.514649
f89a35bc0df27b29a2989381adf8a36651f4ac93d65f888a852013eb15f7d674,france-inter,France Inter,60,2,13:00,14:00,Le 13/14,Information - Magazine,true,false,true,2023-04-01,2100-01-01,france,2025-04-15T09:44:29.429894+02:00,2025-04-15T07:44:29.515663
